,CD119 (IFN-g R a chain),CD11b,CD14,CD16,CD163,CD20,CD204,CD206,CD273,CD274,CD279 (PD-1),CD32,CD36,CD38,CD4,CD54,CD64,CD68,CD7,CD71,CD81,CD82,CD86,CD88,CD8a,CXCR4,HLA-ABC,HLA-DR,Neuropilin-1,Slamf7
batch1_sample1_transformed,0.51244235,0.40929562,0.9237704,0.35432178,0.531806,-0.4661512,-0.6604631,0.8732051,0.1736194,0.93607074,-0.49395934,-0.83129936,0.7999215,0.3187845,-0.41564128,-0.178656,-0.3471416,0.8415949,0.72430015,0.23345295,-0.025083324,-0.5369807,0.039246183,-0.43128276,0.13452214,-0.22877234,0.030659974,-0.65388435,-0.3657198,0.81898063
batch1_sample1_transformed,-0.4507282,-0.52797335,-0.004736105,-0.6227705,0.629585,-0.63339645,-0.9861356,-0.68268895,-0.594783,-0.6835321,-0.32545674,-0.22369294,-0.56203896,-0.16856681,0.1750026,-0.69347936,-0.89260894,0.9262831,0.9092353,-0.024335518,-0.830365,-0.096131995,0.37606648,-0.100424044,-0.5176585,-0.7264822,0.49645913,0.68809205,-0.41840696,0.14556374
batch1_sample1_transformed,-0.38559693,-0.78227895,-0.5060497,0.26088864,-0.5419414,-0.44985592,0.027738463,-0.7327246,0.13948335,-0.5324374,-0.52993226,-0.27016458,-0.658199,-0.43547422,0.034648728,-0.5441187,-0.6872958,-0.6366383,-0.6651612,-0.48460007,-0.3221941,0.16535191,-0.4843156,-0.3957478,-0.08235061,-0.26901084,-0.42559296,0.62455595,-0.3629631,-0.33834362
batch1_sample1_transformed,-0.6548799,-0.9201249,-0.6163604,0.28568363,-0.7737253,-0.45599756,-0.41914088,-0.8625773,-0.36286277,-0.58504564,-0.29491255,-0.75328255,-0.764443,-0.6275344,0.5085991,-0.65676385,-0.8178695,-0.6334298,-0.33039242,-0.337461,-0.676097,0.07781508,-0.65237266,-0.5275139,-0.08511231,-0.48739484,-0.77438945,0.6297586,-0.59875166,-0.20375575
batch1_sample1_transformed,-0.85676765,-0.6642641,-0.123238675,0.16952738,-0.3265869,-0.3383508,-0.18992877,-0.8654076,0.3612579,-0.25422597,-0.7281513,-0.8223951,-0.50693786,-0.50227505,-0.18126975,-0.6782226,-0.82981503,-0.42918733,-0.35949472,-0.5027501,-0.33924517,-0.47355205,-0.2198731,-0.47019154,-0.55595094,-0.37336782,-0.7173804,0.3904963,-0.264982,-0.21540147
batch1_sample1_transformed,-0.7880994,-0.6927922,0.080456324,-0.74047446,0.40524244,-0.56721073,-0.9588036,-0.93456453,-0.30762434,-0.63009036,0.109433144,-0.6250444,-0.6856284,0.060968682,0.115974545,-0.76161075,-0.8819331,0.6441073,0.6079328,-0.7025978,-0.84371245,-0.35720557,-0.06046424,-0.44913653,-0.38263384,-0.82511514,-0.38145941,0.6959124,-0.30565134,-0.30200574
batch1_sample1_transformed,0.9997278,0.5448895,0.84132767,0.86796874,0.9600639,0.21265541,0.17535535,0.9996182,-0.7964406,0.8723,0.60148555,-0.96738464,0.9999932,-0.98124564,-0.032060456,-0.43618113,0.98790455,0.464049,0.95580685,0.9949691,-0.14798082,-0.74129647,0.9957828,-0.9284641,0.83898216,0.7408994,0.986651,-0.9892838,-0.9804281,0.99977154
batch1_sample1_transformed,-0.5242732,-0.6234752,-0.40009096,-0.18567534,-0.5094774,-0.56370664,0.32279572,-0.80712825,0.27990982,-0.7294022,-0.20591632,-0.35364333,-0.7423962,-0.6753485,0.14184375,-0.35432458,-0.4103139,-0.6442749,-0.6840266,-0.21105833,0.020833362,-0.32582378,-0.17195885,-0.6380587,-0.21686366,-0.4351748,-0.53178406,0.40906948,-0.4594308,-0.38754928
batch1_sample1_transformed,-0.22311917,-0.6993189,-0.28363848,-0.03571629,-0.58688456,-0.6294814,0.322161,-0.7866934,0.21467522,-0.69230783,0.012087762,-0.19133085,-0.7871871,-0.66654533,-0.11738901,-0.35683918,-0.53763026,-0.5035105,-0.7477542,-0.2540379,-0.19237699,-0.012050835,-0.35928944,-0.6254392,-0.06427038,-0.5569997,-0.49918947,0.616909,-0.5813086,-0.19509278
batch1_sample1_transformed,-0.86076415,-0.71227336,-0.3438413,-0.4501893,0.24013232,-0.6990892,-0.75708395,-0.95580804,-0.1927517,-0.43268546,-0.011784756,-0.8128592,-0.36869922,-0.292524,0.10851152,-0.7315691,-0.85296434,0.13284953,-0.08552237,-0.3332339,-0.8039235,-0.54032785,0.15513198,-0.7243729,-0.51029277,-0.698133,-0.59211886,0.3345205,-0.19349279,-0.13961808
batch1_sample1_transformed,-0.6983651,-0.4335759,0.060138315,-0.45522052,0.29960385,-0.45636848,-0.72679484,-0.84684134,0.18526201,0.1133103,-0.17185518,-0.55919963,-0.29758623,0.29501036,-0.3634829,-0.5907497,-0.75172496,0.36170772,0.27427372,-0.6534228,-0.61549604,-0.51732165,-0.06969871,-0.25251085,-0.28289342,-0.68344223,-0.28868017,0.5076883,0.14134295,-0.3870958
batch1_sample1_transformed,-0.7196219,-0.6218864,0.24225046,-0.6436057,0.467684,-0.7143676,-0.89335907,-0.825901,0.12230104,-0.38815954,-0.22975151,-0.5115032,-0.5905262,0.17976192,-0.34700122,-0.51384425,-0.88692707,0.70656365,0.4192811,-0.5835934,-0.6906954,-0.5064777,-0.030657416,-0.37322262,-0.34890616,-0.71517485,-0.13015549,0.6677046,-0.24899673,-0.33560824
batch1_sample1_transformed,0.99176353,0.8779527,0.6406365,0.7092455,0.9729991,0.96911114,0.86414045,0.9982715,-0.48707265,0.98176306,0.51216304,-0.4720742,0.9998228,-0.26413134,-0.38101047,0.6674378,0.964556,0.3539462,-0.46601003,0.96728116,-0.4793082,-0.47295314,0.979869,-0.74639153,0.7912722,0.9341041,0.9868984,-0.94124365,0.21703203,0.9765708
batch1_sample1_transformed,-0.58117354,-0.58624184,-0.522211,-0.26522273,-0.48100725,-0.6340482,0.2054536,-0.8154513,0.1733132,-0.79091156,-0.18506384,-0.2846073,-0.74922794,-0.6360128,0.21798973,-0.38580135,-0.41345388,-0.49943623,-0.66445994,-0.17700681,-0.07516777,-0.24453852,-0.2013602,-0.53982484,-0.28466743,-0.28285554,-0.46030328,0.2832628,-0.40223232,-0.46855584
batch1_sample1_transformed,0.55855805,-0.46113,-0.35547006,-0.44732478,-0.39200732,0.10849749,-0.6193754,-0.34796205,-0.14097178,0.10035761,0.6972731,0.6135917,-0.38526052,0.68095046,-0.32964984,0.10795435,0.10025805,-0.070573375,0.6351288,-0.723139,-0.3158976,-0.021490166,-0.33457437,0.67468476,0.6360285,-0.61122626,-0.04412228,0.8921201,0.13087668,-0.53148735
batch1_sample1_transformed,0.9897149,0.822841,0.7407314,0.3893242,0.34617266,0.96256566,0.99209315,0.99192816,-0.2880058,0.8908483,0.99460053,0.7338083,0.9168517,0.28356218,-0.9196547,0.9834183,0.99346995,-0.68846154,-0.6018403,0.26244438,0.8651975,0.26984477,-0.26125845,-0.25639728,0.78196096,-0.26184884,0.2955566,0.35338846,-0.45357132,0.8253848
batch1_sample1_transformed,-0.8818902,-0.67857903,-0.38554138,-0.05950014,-0.21239214,-0.51096267,-0.36159536,-0.9281905,0.07628154,-0.31790254,-0.4958899,-0.83525586,-0.43486765,-0.48639062,0.054448515,-0.7330803,-0.81478626,-0.3281269,-0.35236993,-0.3750635,-0.6145274,-0.515753,-0.07194626,-0.62262034,-0.56688046,-0.47713962,-0.69690704,0.27390173,-0.17639902,-0.19665863
batch1_sample1_transformed,-0.68879855,0.69490075,0.59233147,-0.09464925,0.715403,-0.03826901,0.49820736,-0.13466325,0.652609,0.20665655,-0.91597867,0.66113853,-0.4365469,-0.44181994,-0.90777546,0.10250574,-0.8485679,0.65467876,-0.70109355,-0.02805006,-0.11261298,-0.2175398,0.7092303,-0.32789284,-0.88368386,0.043106854,0.7631225,0.6803892,0.45915788,0.5438104
batch1_sample1_transformed,0.9989167,0.96698874,0.6432837,-0.20215674,0.9702396,0.94061625,0.34397665,0.9975484,-0.12557335,0.971857,0.9669016,0.96748614,0.98596394,0.99539894,-0.023474345,0.9335845,0.9985579,-0.8495033,0.5210553,0.37037954,0.63760877,-0.96139705,0.9258229,-0.54900306,0.9930323,0.5951668,0.5850523,-0.85285974,0.83714414,0.55717754
batch1_sample1_transformed,-0.47337598,-0.5866882,-0.22037911,-0.11082425,-0.42781413,-0.37063503,-0.37521732,-0.85453403,0.11043598,-0.7359136,-0.4513383,-0.08550229,-0.77216244,-0.61877716,-0.14441308,-0.6489559,-0.76275927,-0.1466003,-0.13709028,-0.50581884,-0.48150432,-0.060107056,-0.118328325,-0.08017966,-0.33504394,-0.3926822,-0.2629102,0.6593915,-0.3459439,-0.21308205
batch1_sample1_transformed,-0.3083495,-0.697392,-0.21246879,0.7953716,-0.7868026,-0.48579752,-0.38707873,-0.25043947,-0.5464258,0.32619768,-0.7872032,-0.2582174,-0.67574,-0.4661239,-0.06628537,-0.64897746,-0.95992345,0.68337196,-0.6361791,-0.1137904,-0.8835796,0.88265055,-0.8289659,0.2879072,-0.39071447,0.42828143,-0.060955163,0.5457672,-0.26070118,0.4865914
batch1_sample1_transformed,-0.83060336,-0.77616924,-0.5749971,0.061372988,-0.21034503,-0.5017399,-0.6291706,-0.92069817,-0.27462047,-0.31429985,-0.35145164,-0.86685836,-0.23143761,-0.45043442,0.14345856,-0.8224773,-0.8139757,-0.16618308,-0.02505349,-0.3163702,-0.79865366,-0.42992076,-0.13388245,-0.56628376,-0.48755503,-0.49236152,-0.6556312,0.31938404,-0.2933339,-0.049304195
batch1_sample1_transformed,0.052264635,-0.01749742,-0.04116026,0.3591425,-0.045685116,-0.7560983,0.38939312,-0.14680995,0.3310961,-0.31128266,-0.786912,0.6732035,-0.64138645,-0.5203051,-0.51868075,-0.21426171,-0.8049976,0.44196332,-0.851613,0.15886892,-0.27560622,0.39356616,-0.0006698946,-0.27950397,-0.41705266,0.37848878,0.66650885,0.44576195,-0.12159318,0.12912768
batch1_sample1_transformed,0.96073055,-0.2794814,-0.25413597,0.18824774,-0.35714138,-0.5489101,0.7604687,0.811196,-0.23920144,-0.5639126,0.8385091,-0.5070797,0.5073489,-0.8401923,-0.25362727,0.4447222,0.9158858,-0.52728903,-0.36637658,0.5975915,0.754268,-0.34689862,0.0014933055,-0.7431979,0.46673104,-0.45345,-0.32032418,-0.052102163,-0.91242194,0.71485645
batch1_sample1_transformed,0.3039071,-0.62344515,0.11092889,-0.19692802,0.00277018,-0.4834704,-0.086011335,-0.311752,0.28778672,-0.6317473,-0.37153888,0.7581414,-0.81499374,-0.060450476,-0.48344842,0.02635862,-0.7691428,-0.060208544,-0.78951263,-0.70723087,-0.24932218,0.6637896,-0.4877319,-0.21008496,0.10929995,-0.3255147,0.48133618,0.8796064,-0.28239384,-0.31800818
batch1_sample1_transformed,0.44593564,0.6371059,-0.6822658,-0.18310755,0.7182382,0.591714,0.0771834,0.84702015,-0.66432476,0.82231045,0.61214834,0.675479,0.7093007,0.9780807,0.18695953,0.7189422,0.8703114,-0.09923638,-0.36939117,0.22780228,-0.28098795,0.39836895,-0.23776548,0.038303956,0.44999522,0.38553664,-0.04105898,-0.85600257,0.93022597,-0.005685579
batch1_sample1_transformed,-0.43359703,-0.89461565,-0.6506111,-0.006472705,-0.51722467,-0.64516443,-0.36884785,-0.8363921,-0.26330134,-0.73161554,-0.004077624,-0.5999109,-0.70615715,-0.6129348,0.3588969,-0.5246932,-0.694361,-0.50497544,-0.45968428,-0.09030295,-0.5851191,-0.11310473,-0.36980125,-0.7033723,-0.019096019,-0.60180014,-0.577002,0.64388686,-0.6442386,-0.23973489
batch1_sample1_transformed,-0.454483,-0.8225473,-0.4197741,-0.022615487,-0.49878213,-0.3887373,-0.681938,-0.6900763,-0.24086347,-0.44890982,-0.33814317,-0.47551504,-0.6583943,-0.23465352,0.2463987,-0.6184971,-0.7451773,-0.097723186,0.13499732,-0.53163236,-0.6154385,0.1486548,-0.60021156,-0.14281383,-0.023587022,-0.4949948,-0.34486458,0.68105304,-0.4208891,-0.3614562
batch1_sample1_transformed,-0.22286227,0.105312,-0.7196564,-0.59071636,0.22453023,0.438551,-0.374503,0.8020561,-0.8143015,0.0788148,0.61481184,0.6278754,0.4737936,0.91495186,0.68837285,0.8417805,0.79649645,0.04600124,0.8006422,0.11082556,0.16850066,0.84333706,-0.69434154,0.8393014,0.14568378,0.37534565,0.25989515,-0.8890364,0.83187014,-0.47214308
batch1_sample1_transformed,0.97579324,0.6980042,-0.57424545,-0.4736186,0.53889453,0.8706475,0.01640058,0.96563745,-0.7060503,0.8853683,0.98627347,0.79049045,0.91891927,0.9911621,0.22389312,0.9466998,0.9939857,-0.76994246,0.5310893,-0.19893993,0.5541242,-0.4950162,0.18324788,0.5438111,0.94701165,0.3329299,-0.54126954,-0.35746464,0.8088684,-0.017234191
batch1_sample1_transformed,0.997951,0.6886523,0.27999982,-0.09810985,0.8270655,0.8838519,0.0021304435,0.99847376,-0.81713057,0.95848954,0.97265756,-0.09041376,0.9988981,0.826837,0.056513984,0.91010505,0.99504024,0.0021879396,0.91178435,0.7644011,0.12001369,-0.61511964,0.8264059,0.23318091,0.9621159,0.6247225,0.73236674,-0.877438,0.19073783,0.9365351
batch1_sample1_transformed,0.88117254,-0.13414772,-0.44232848,0.11677133,-0.5684197,-0.41164193,0.7907965,0.5655436,-0.11172654,-0.14340675,0.9159548,-0.07387086,0.10164399,0.008739973,-0.3757821,0.69927716,0.92434764,-0.7993312,-0.43883735,-0.041379713,0.8542346,-0.1805651,-0.51538867,-0.324627,0.50621414,-0.52471215,-0.8255808,0.2090669,-0.64658153,0.22493331
batch1_sample1_transformed,-0.6090061,-0.69237316,-0.27292624,-0.23991434,0.14456329,-0.74189264,-0.56752676,-0.64909,0.2631579,-0.43317425,-0.5295996,-0.43179363,-0.48849273,-0.041826915,-0.15598398,-0.35619822,-0.7782128,0.26744258,-0.273526,-0.26568958,-0.26962718,-0.14371203,-0.2242746,-0.38274917,-0.29094777,-0.42481074,-0.040984493,0.5065529,-0.2916958,-0.50124186
batch1_sample1_transformed,0.9845948,0.8895489,0.80730087,0.77713364,0.67067015,0.9628805,0.96872354,0.9765821,0.28417522,0.994199,0.8343092,0.11128521,0.98035115,0.5657855,-0.79230326,0.8812538,0.92997545,-0.49359804,-0.7748489,0.60350484,0.26105726,-0.81935465,0.71146625,-0.47875926,0.9016998,0.618662,0.55986345,-0.4957643,0.6177839,0.6881273
batch1_sample1_transformed,-0.8844928,-0.0102003915,-0.011499552,-0.20922582,0.0021921492,-0.6696167,0.08869733,-0.8325123,0.48906234,-0.14155939,-0.47370696,-0.7035481,-0.2225579,-0.013134321,-0.3225558,-0.52964234,-0.6259239,0.19637507,-0.42416695,-0.1669254,-0.409428,-0.7435274,0.052507095,-0.29631633,-0.5085672,0.20142235,-0.6333808,-0.6799661,0.242632,-0.35753644
batch1_sample1_transformed,0.20652364,-0.3045509,0.13064566,-0.71392983,-0.049257565,0.27676478,-0.6609104,-0.30052727,-0.08989799,-0.058910616,0.6310343,0.5820869,-0.24466054,0.5650926,-0.34875932,0.2254733,-0.040150892,0.08595475,0.79752153,-0.83267695,-0.24830234,-0.002397903,-0.23526579,0.7150507,0.40611222,-0.5751024,0.29928425,0.8493629,0.14714499,-0.48634392
batch1_sample1_transformed,0.98602754,0.8901367,0.9122189,-0.68398845,0.8996862,0.6082574,0.9427605,0.97957224,0.6582033,-0.91243595,0.46267733,0.9986644,-0.38327023,-0.44140074,-0.065553114,0.9378867,0.9505867,-0.9007203,-0.95545703,0.43439353,0.9372324,0.29324216,0.9329261,-0.9299389,0.7594828,0.4368921,0.97222096,0.505856,-0.6398023,0.6717116
batch1_sample1_transformed,-0.58326185,0.64994377,-0.5773281,0.33851126,-0.7430759,-0.62544894,-0.3246443,0.10456175,-0.39777112,-0.17433803,-0.7120851,0.49054423,-0.6439328,-0.3031082,0.74111086,0.3587205,-0.31642628,0.84660476,0.8192848,0.8761705,0.5942786,0.55165714,-0.24199744,0.95048165,-0.63201493,0.7964472,0.40930706,-0.8887534,0.5888699,-0.6607992
batch1_sample1_transformed,-0.8374717,-0.23938619,-0.2828059,-0.054045483,0.43040228,-0.44724327,-0.4839995,-0.8414893,0.0844943,0.29460132,-0.4408287,-0.6643982,-0.02673641,0.39391667,-0.115390904,-0.6364857,-0.7099164,-0.0875141,-0.29571316,-0.3677577,-0.63754237,-0.6661406,0.12265248,-0.5972234,-0.45271674,-0.24370222,-0.5663211,-0.12255871,0.3802142,-0.23444223
batch1_sample1_transformed,-0.053941175,0.62391937,-0.433226,0.5539996,-0.6684031,0.07264881,-0.017583255,-0.7651022,0.33173382,-0.27577645,-0.7295626,0.44212008,-0.6389178,-0.5220975,-0.43076867,-0.7162216,-0.26806653,0.47989395,0.55298704,0.33962023,0.13036929,-0.019828951,0.34230122,0.87331295,-0.5160736,0.062436387,-0.051303394,-0.2533234,0.52891827,-0.31487423
batch1_sample1_transformed,0.6285645,0.093894534,-0.47332868,0.34172535,0.2559744,0.34136415,0.5289236,0.49116167,-0.05674547,0.83058053,0.43052188,-0.16617192,0.8277903,0.7688572,-0.58787566,0.2698712,0.6411758,-0.46852255,-0.37800428,-0.16128778,-0.23132126,-0.39367226,-0.044566132,0.014455664,0.5141409,0.15207957,-0.2765585,-0.3743194,0.62619144,0.16804701
batch1_sample1_transformed,-0.09882311,-0.8323351,-0.68945986,0.014485989,-0.34807748,-0.5013914,-0.53025764,-0.6273794,-0.22817773,-0.6995244,-0.25041506,-0.17919517,-0.59594655,-0.3293108,0.1632937,-0.58921087,-0.56706065,-0.22720115,-0.24890211,-0.34326884,-0.5068248,0.3049185,-0.46740034,-0.30220982,0.03229912,-0.47593647,-0.04970252,0.71850646,-0.50164497,-0.3969173
batch1_sample1_transformed,0.66840845,-0.0048504216,-0.43822768,-0.08134994,-0.35423395,-0.5398796,0.8466189,0.15937844,0.4888732,-0.5330245,0.51098925,0.22585513,-0.146455,-0.2556537,-0.51618105,0.43107092,0.8058682,-0.7791707,-0.74089664,-0.19700706,0.8295035,-0.41415387,-0.14831527,-0.34493962,0.23380555,-0.20449296,-0.49010658,0.16895837,-0.44304913,-0.23827754
batch1_sample1_transformed,0.18274395,-0.24014997,-0.1843234,0.063350424,-0.11834341,-0.8793849,0.4375068,-0.25112236,0.33473665,-0.7196975,-0.50844777,0.27800706,-0.52678037,-0.77922636,-0.24002862,-0.39028376,-0.49498442,0.29719633,-0.86602163,0.4160253,-0.08343281,0.13293248,0.1370042,-0.691941,-0.28512767,0.10267338,0.53199583,0.17812333,-0.6357742,0.13611698
batch1_sample1_transformed,-0.070173495,0.49869704,0.8463138,-0.52301794,0.4699452,0.8582524,0.1654885,0.66330206,0.37644863,0.85231686,0.49535605,0.55787677,-0.12315488,0.81124926,-0.8606667,0.8118771,0.06420293,0.389481,0.54473066,-0.8126058,0.23484175,-0.26983804,-0.42527243,0.53372586,0.13628873,-0.5479351,0.35718125,0.85748816,0.4460971,-0.2959812
batch1_sample1_transformed,-0.8934721,-0.41661587,-0.08123935,0.17954062,-0.62649614,-0.79214025,-0.10308753,-0.6527733,0.72288907,-0.52590245,-0.86859405,-0.6976308,-0.77398926,-0.13769053,-0.30937117,-0.57979655,-0.7321502,0.22212696,-0.18273014,-0.19037235,0.26508814,-0.5848891,-0.54184896,0.17078298,-0.51980454,0.23675135,-0.76066697,-0.30822423,-0.3592865,-0.6541045
batch1_sample1_transformed,-0.7368068,-0.79476833,-0.477354,-0.17722492,-0.5801463,-0.5233828,-0.5660459,-0.8928628,-0.21779348,-0.6771164,-0.16389078,-0.7657543,-0.68988705,-0.6324078,0.41611052,-0.7099468,-0.6945291,-0.30369425,0.09895131,-0.24472967,-0.6100579,-0.3953322,-0.283937,-0.50142807,-0.27968663,-0.56887716,-0.70615494,0.3928934,-0.535363,-0.22387137
batch1_sample1_transformed,-0.73311156,-0.71014655,-0.5547743,0.28245732,-0.49705777,-0.25489634,-0.01550458,-0.83534503,0.08814697,-0.1524405,-0.5651331,-0.71467716,-0.4294109,-0.40195793,-0.00015231407,-0.6760834,-0.6636352,-0.6561757,-0.44063526,-0.47736982,-0.42599082,-0.2936965,-0.36404485,-0.45233846,-0.36881605,-0.39048102,-0.6762298,0.46768627,-0.14780447,-0.24079259
batch1_sample1_transformed,-0.9638781,-0.69114864,0.22006747,-0.010336787,-0.45325172,-0.6762205,-0.94080895,-0.82961875,-0.25879163,0.07733617,-0.7979038,-0.7385592,-0.7900001,0.5019851,0.6236222,-0.6914749,-0.9518901,0.40758958,0.7160821,-0.39913636,-0.6670653,0.30915695,-0.7026328,0.083226,-0.5617662,-0.42915142,-0.84467936,-0.27878177,0.08591266,-0.15596406
batch1_sample1_transformed,0.3689009,-0.4662771,-0.18559967,0.2484134,-0.31544986,-0.5801958,0.76383024,-0.15083109,0.5113583,-0.23963161,-0.21282594,0.4758946,-0.6341789,-0.36499256,-0.57990336,0.20680009,-0.22735986,-0.62384206,-0.8867719,-0.1386149,0.33877438,0.0668488,-0.29904908,-0.6594979,0.111319065,-0.45565706,0.026065655,0.7344595,-0.39821532,-0.114490084
batch1_sample1_transformed,0.981426,0.5204875,-0.05443901,0.73817843,0.9141114,0.34332356,0.3253771,0.9659676,-0.42793673,0.8877291,0.45145413,-0.83272874,0.9972476,-0.28248352,-0.59342647,-0.22316027,0.8935984,0.39493075,-0.04294751,0.91722673,-0.42471296,-0.8355457,0.92679715,-0.8600332,0.5751861,0.44149405,0.73632747,-0.81153524,-0.44478562,0.95430547
batch1_sample1_transformed,-0.8173916,-0.6610223,-0.27996212,-0.18910505,-0.35786754,-0.5604776,-0.095781,-0.90371126,0.14836264,-0.612069,-0.38898614,-0.70944774,-0.66259515,-0.66413033,0.22336562,-0.6060271,-0.7400091,-0.4322051,-0.55941254,-0.26637074,-0.4217299,-0.4009541,-0.114949144,-0.6840433,-0.46271476,-0.44332716,-0.6229982,0.24273117,-0.36048898,-0.27650163
batch1_sample1_transformed,-0.29924875,0.27314803,0.6534916,0.90693367,-0.23194888,0.637979,0.43572277,0.8882247,-0.11493532,0.96222484,-0.7968576,-0.9438852,0.879182,-0.40563238,0.068893895,0.054670174,-0.40654486,0.71722656,0.23469831,0.8745107,-0.07231121,0.2793775,-0.3419277,0.1884011,-0.26704365,0.6794013,0.12834384,-0.9251391,0.048828676,0.5953562
batch1_sample1_transformed,-0.8608394,0.6364066,0.25027898,-0.2889272,0.18857504,-0.86273235,-0.13792618,-0.25778946,0.6404264,-0.14991887,-0.76238006,0.5711105,-0.7686925,0.84203446,0.113866255,-0.006316209,-0.27958363,0.3855593,-0.08089363,0.2692742,0.41065058,-0.46660286,-0.23553495,0.016598165,-0.32015893,0.39567205,-0.46874642,-0.941176,0.66706264,-0.64593655
batch1_sample1_transformed,0.25785652,0.31706792,-0.37671182,-0.067243785,-0.06015524,-0.48636317,0.48658037,-0.54039156,0.5859276,-0.837457,-0.58852714,0.8329775,-0.75357455,-0.6570075,-0.4419148,-0.3107958,-0.005186384,-0.20837776,-0.5310156,0.1432714,0.5128826,-0.1578487,0.5182016,-0.034543995,-0.33415085,-0.12029666,0.5849359,0.46448815,-0.12566319,-0.41994315
batch1_sample1_transformed,0.33551154,0.98809624,0.90958935,-0.8938701,0.992836,0.93748814,0.7645764,0.9964903,0.08524427,0.9074527,0.65781873,0.9982978,0.7943569,0.99795216,-0.09608961,0.98900586,0.98540413,-0.8669175,-0.39252087,-0.13078831,0.72425675,-0.2940354,0.8277407,-0.8426027,0.6006617,0.56249136,0.8323309,-0.78235495,0.95591974,0.7387947
batch1_sample1_transformed,0.9893497,0.015895147,0.124133855,0.4269704,-0.10219506,-0.59424233,0.82402945,0.95599145,-0.393802,-0.24340528,0.84343404,-0.6918351,0.87720186,-0.9346326,-0.43137985,0.36715788,0.9477626,-0.10216197,-0.26903775,0.84028554,0.6943098,-0.33763525,0.31335554,-0.8581792,0.4576975,-0.37398332,0.15868115,-0.45164558,-0.95400816,0.94636625
batch1_sample1_transformed,-0.047989357,0.78799456,0.41756216,-0.44039908,0.80372566,-0.18709688,0.504916,0.38253784,0.70326376,-0.045239482,-0.48078835,0.9457815,-0.6000244,0.8447203,0.0026595863,0.5106516,0.62640786,-0.90053207,-0.86317486,-0.4802688,0.8846215,-0.3922438,0.5020858,-0.8628958,-0.025031077,-0.18641397,-0.064644486,0.20204318,0.48508656,-0.25255126
batch1_sample1_transformed,-0.550175,0.20254625,0.55584866,0.36792064,-0.25383225,-0.6046746,0.25055164,-0.67802733,0.93953514,-0.41534474,-0.9395025,-0.35570082,-0.38149816,-0.3725405,-0.81521046,-0.7207492,-0.65010095,-0.24831393,-0.23419802,-0.5503884,0.66847175,-0.8070325,0.43073544,0.3474011,-0.4387024,0.32891423,-0.56513244,-0.0041895593,-0.26865616,-0.3383773
